ASSETID;PRICE;UNITPRICE;CONSTRUCTEDAREA;ROOMNUMBER;BATHNUMBER;HASTERRACE;HASLIFT;HASAIRCONDITIONING;HASPARKINGSPACE;ISPARKINGSPACEINCLUDEDINPRICE;PARKINGSPACEPRICE;HASNORTHORIENTATION;HASSOUTHORIENTATION;HASEASTORIENTATION;HASWESTORIENTATION;HASBOXROOM;HASWARDROBE;HASSWIMMINGPOOL;HASDOORMAN;HASGARDEN;ISDUPLEX;ISSTUDIO;ISINTOPFLOOR;CONSTRUCTIONYEAR;FLOORCLEAN;CADCONSTRUCTIONYEAR;CADMAXBUILDINGFLOOR;CADDWELLINGCOUNT;CADASTRALQUALITYID;BUILTTYPEID_1;BUILTTYPEID_2;BUILTTYPEID_3;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_METRO;DISTANCE_TO_CASTELLANA;alq_mediana_eur_m2_barrio;dist_centro_educativo_m;dist_parque_m;dist_espacio_deporte_m;dist_centro_medico_m;delitos_per_10k_barrio;indice_vulnerabilidad
A9406061862300347009;1174000.0;3993.19727891157;294;5;3;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;;2;1910;7;23;4;0;0;1;2.7685764842242993;0.2953325875248943;1.3510799965689808;13.073037137847258;172.7;610.8;152.6;291.7;94.17;0.0062
A9406062224403010661;129000.0;1720.0;75;2;1;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1970;3;1970;4;13;6;0;0;1;4.819677309268723;0.3526010284444778;1.8738683006457308;7.617969087648705;179.8;626.7;65.4;334.0;85.41;0.0099
A9406423957555584718;427000.0;3050.0;140;3;2;1;1;0;1;1;1;0;1;0;1;1;0;0;0;0;0;0;0;;7;1955;7;30;2;0;1;0;1.7095551936241722;0.3079263871694436;1.6096349574359672;13.264800471860024;249.1;159.4;254.9;131.6;67.92;0.0064
A9407246806979672826;217000.0;3945.45454545455;55;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;1948;8;16;5;0;0;1;2.674221409959023;0.27011673941265174;0.016789854202229372;11.622516681410417;53.8;323.5;303.8;286.3;60.94;0.0069
A9407384781395183913;199000.0;2653.33333333333;75;2;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;0;1970;5;22;6;0;0;1;5.744113884541405;0.37287126489435596;4.352542135509713;8.773060633604885;196.8;530.5;249.1;594.6;95.35;0.0084
A9407913526035266895;1214000.0;3916.12903225806;310;3;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1947;4;9;2;0;0;1;0.245371490026776;0.30528585906433653;1.0688946950762028;12.512303709352325;415.3;498.3;539.7;319.8;1395.23;0.0079
A94080786805686131;621000.0;4282.75862068965;145;5;2;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1970;1;1970;5;25;5;0;1;0;1.8289480360210573;0.29204001803768154;1.9747870865470027;13.496693019008978;169.7;171.8;261.9;77.7;124.21;0.0063
A9408562883000035195;1852000.0;6759.12408759124;274;3;3;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1916;2;1916;5;13;1;0;0;1;2.34274209587941;0.19485962319411745;1.0459193287662432;13.073037137847258;263.3;899.1;175.6;444.0;94.17;0.0062
A9408854017076035325;319000.0;3097.08737864078;103;3;2;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1987;4;1987;8;26;5;0;0;1;6.407580620984263;0.6784845158064554;0.1196034091295558;10.005606516861894;165.4;372.8;577.9;405.7;128.14;0.009
A9408888792023541471;612000.0;4500.0;136;4;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;5;1970;8;34;3;0;0;1;2.445618969743527;0.19479258086958934;1.836796881750542;13.496693019008978;48.4;121.5;506.4;126.7;124.21;0.0063
A9409071199714037197;478000.0;5139.78494623656;93;3;2;0;1;1;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;;1;1977;9;35;4;0;0;1;4.431261437304097;0.3728595154432637;1.4686718881964846;11.996473737366973;63.3;339.5;52.0;439.7;42.54;0.0065
A9409347221402976907;184000.0;2139.53488372093;86;3;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1966;1;1966;10;128;6;0;0;1;5.284724904706446;0.27754035818617334;4.178245407419469;8.578721070455414;145.1;339.5;388.0;305.8;54.06;0.0081
A9409385124388459646;2430000.0;6480.0;375;4;3;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1975;5;1975;6;15;3;0;0;1;0.744268721159359;0.3379931010378649;1.5654062349055664;12.550271901965226;348.2;23.9;507.8;360.5;224.26;0.0078
A9409403896311124168;266000.0;2660.0;100;4;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;0;2004;0;2004;12;44;5;0;0;1;6.446153333829632;0.29907282452560763;2.525892024824359;10.231988589363322;163.6;81.4;201.0;98.2;30.81;0.007
A9409999426073234042;244000.0;5422.22222222222;45;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;;0;2012;7;25;4;0;0;1;1.0695214691916428;0.4060227683596178;1.7088661184256189;12.550271901965226;119.8;100.0;136.9;144.2;224.26;0.0078
A94103667880325887;102000.0;1961.53846153846;52;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1960;5;21;7;0;0;1;7.309353126230127;0.34615658092985074;6.00072365178933;8.720534771352648;108.9;561.8;252.3;140.3;65.76;0.0088
A9410381917544649472;285000.0;7702.7027027027;37;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1967;4;16;5;0;0;1;1.9475833059256724;0.15487076568046979;1.1220857384022944;13.352336944616736;194.3;252.4;569.5;126.4;104.72;0.0063
A9410491587337741503;259000.0;2846.15384615385;91;3;2;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1979;1;1979;7;19;6;0;1;0;4.078645852305837;0.46809166389445106;1.5827640162194503;11.00776628575005;119.2;422.1;205.0;595.4;108.94;0.0086
A9410973030899460090;313000.0;3912.5;80;3;3;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;1;1908;6;10;6;0;0;1;0.5731808430178077;0.12889904099568278;0.6352146893888355;12.03529528409501;71.9;725.7;431.0;265.4;363.73;0.0086
A9411019338427249636;166000.0;2128.20512820513;78;3;1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1978;4;1978;4;8;5;0;0;1;5.8076805697585705;0.5264293886933422;1.1339006898894175;10.91061187006313;160.1;227.2;270.7;236.9;77.51;0.0087
A9411445005060943175;153000.0;2125.0;72;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;;2;1962;5;11;7;0;0;1;5.156389140228807;0.41846120775339357;3.9670271844676757;8.116771046735046;95.7;774.0;430.8;367.9;64.04;0.0086
A9411696472449258386;105000.0;1312.5;80;4;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;2;1957;2;3;7;0;0;1;3.120672562064589;0.16184487535413472;2.590706605802544;8.633594804717255;199.0;650.9;285.8;431.6;115.85;0.0104
A9411773541360346907;206000.0;5150.0;40;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;2;1963;4;25;5;0;0;1;0.9979990302330171;0.35673416191437024;1.010485707552663;12.03529528409501;105.0;824.5;139.2;111.0;363.73;0.0086
A9411791041255718923;194000.0;4619.04761904762;42;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1973;7;38;5;0;0;1;4.173595961175055;0.21059873768158885;2.208965601680542;11.95832775394372;148.7;180.2;181.2;453.4;79.93;0.0062
A9411822118200625782;633000.0;5807.33944954128;109;4;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1974;3;1974;8;16;5;0;0;1;3.4727983220038308;0.29435094865951805;0.9470890029909657;12.946112130104684;297.6;930.3;126.2;269.3;125.53;0.0054
A9411980811674456368;348000.0;3782.60869565217;92;3;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;1;1975;6;24;4;0;1;0;3.5040976251143747;0.3498827591389135;1.1285707397178046;11.587097157856247;126.3;853.4;119.3;164.2;60.96;0.0064
A9412254633792596361;479000.0;6652.77777777778;72;2;2;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1960;2;1960;7;13;6;0;0;1;2.965128682523636;0.4046291521978109;1.2095550188601865;12.490767241652478;239.8;443.2;178.7;435.7;91.73;0.0058
A9412742089230156480;435000.0;3000.0;145;4;2;0;1;1;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;;1;1954;5;15;5;0;0;1;1.4505405642823237;0.17240937334377562;0.7184105413605493;11.808804071595276;163.8;533.0;324.0;62.6;70.98;0.0067
A9412861467517161626;166000.0;1844.44444444444;90;2;1;1;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1994;2;1994;5;132;5;0;0;1;5.82879412943427;1.149106177372609;3.7201176814494703;8.063065887539212;210.9;823.4;190.2;434.5;93.69;0.0108
A9412870489749178836;1107000.0;3690.0;300;5;3;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;;5;1965;8;34;2;0;0;1;4.775361869675833;0.1793610400938547;0.18079214811593833;12.48405653696381;223.3;127.6;195.2;508.2;92.03;0.0076
A9412915911964811827;714000.0;6490.90909090909;110;2;2;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;0;0;;2;1957;8;33;3;0;0;1;2.4843927731035187;0.6283579322891583;1.420240265927378;11.743407594323175;77.9;93.1;364.1;328.9;82.9;0.0055
A9412966236238939039;404000.0;4488.88888888889;90;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;;3;1976;4;17;5;0;0;1;3.392889844577164;0.24912343054707226;1.2724855366365924;11.95832775394372;87.9;550.0;112.7;318.6;79.93;0.0062
A9413116556158409723;61000.0;953.125;64;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;;1965;5;11;7;0;0;1;6.381736862213159;0.2738574073416198;4.637524444221306;8.141700434947378;161.2;307.5;270.6;287.7;60.46;0.0111
A9413261267424289802;223000.0;4372.54901960784;51;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;;3;1973;8;30;5;0;0;1;2.49804730736439;0.14622576771792128;1.7894151002178003;8.510650684981607;170.3;354.1;111.9;269.3;172.14;0.0098
A94133744990026152;541000.0;5009.25925925926;108;3;2;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;;1;2003;5;34;3;0;0;1;2.9113666940605247;0.2437375433051551;0.30633435735492326;12.407571787788138;86.1;370.3;108.6;286.9;76.32;0.0062
A941346950391900588;220000.0;3666.66666666667;60;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;0;1995;10;107;4;0;0;1;5.252870748957083;0.392598375533755;2.5930599952165996;11.692136651942763;56.1;384.1;208.9;592.4;48.36;0.007
A9413670994910765620;516000.0;3417.21854304636;151;5;2;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;1;1940;6;11;7;0;0;1;3.4892869464753504;0.17502424532841265;1.249040892233621;11.587097157856247;292.8;690.9;138.1;169.6;60.96;0.0064
A9413914125581921111;221000.0;5261.90476190476;42;1;1;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1970;2;1970;10;148;4;0;0;1;5.985519800837849;0.3420456863461089;0.21171057662716528;11.316965781947555;241.1;805.7;707.6;46.0;84.7;0.0059
A9414010495471557618;159000.0;3697.67441860465;43;1;1;0;1;1;1;1;1;0;0;0;0;1;1;1;0;1;0;0;0;;2;2009;9;74;5;0;0;1;7.951073084104668;0.5707815857341982;6.045882074267763;10.260924963253421;213.6;500.9;372.8;540.5;56.05;0.0078
A9414426523724562166;217000.0;3100.0;70;3;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;;1;1970;10;37;6;0;0;1;7.257679249394661;0.09502458604717919;2.8324829543595893;10.231988589363322;94.7;560.4;152.9;833.4;30.81;0.007
A941452768376013614;350000.0;3645.83333333333;96;2;2;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;2004;2;2004;4;35;3;0;0;1;9.821960446669534;6.7552734844575735;9.52824961028691;10.869565217391305;759.1;1705.8;1416.2;1546.4;91.74;0.0055
A9414722936230272778;286000.0;2948.45360824742;97;2;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;0;0;2002;3;2002;6;89;3;0;0;1;3.5051239658745907;0.43821393036311157;2.973351707610603;8.633594804717255;262.9;784.7;285.2;237.2;115.85;0.0104
A941519716334797554;249000.0;2327.10280373832;107;3;2;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;;1;1961;8;19;3;0;0;1;1.7418475118597119;0.14976537249065552;0.6390632893868347;14.839434083714979;156.6;367.8;324.8;590.7;202.98;0.0056
A9415269250060334;271000.0;4516.66666666667;60;2;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;1;2003;6;18;5;0;0;1;3.8551202375777125;0.4033497875791321;1.8059624064214703;11.95832775394372;90.7;593.3;113.0;127.2;79.93;0.0062
A9415439646034609125;170000.0;7727.27272727273;22;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;;4;1951;6;59;3;0;0;1;2.577081550207272;0.20686726669318997;1.0068395012832823;13.073037137847258;70.6;562.0;336.5;436.3;94.17;0.0062
A9415536457457652793;660000.0;3455.49738219895;191;5;2;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;;5;1940;6;12;3;0;1;0;2.267016037286865;0.31245380703963227;1.3623946014553878;13.264800471860024;184.2;379.0;225.9;237.8;67.92;0.0064
A9415555254966107362;852000.0;5163.63636363636;165;3;3;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;;2;1963;9;21;4;0;0;1;1.593372343839105;0.16615982044175906;1.2829716416050092;13.352336944616736;98.0;169.2;540.2;127.0;104.72;0.0063
A9415677904199015509;327000.0;4192.30769230769;78;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;1957;6;19;6;0;0;1;1.1190726580518484;0.17459572311025212;1.3326855985360266;12.03529528409501;226.6;542.9;89.9;239.3;363.73;0.0086
A9415876249374544090;566000.0;6219.78021978022;91;2;2;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;0;0;0;1997;7;1997;15;49;6;0;0;1;3.03192068809913;0.4283063631767758;1.978094573761816;10.33175483045173;130.5;609.0;305.5;632.2;43.63;0.0057
A9416110647122958031;188000.0;1468.75;128;3;1;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1969;9;1969;9;46;5;0;0;1;7.27632853004551;1.3202029785389624;6.682203028664845;7.964013628666645;294.8;1004.1;191.0;268.5;58.4;0.0089
A9416290872684788477;46000.0;836.363636363636;55;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1964;-1;1964;5;11;6;0;1;0;7.463124083404131;0.6334396688125813;4.6166386597772116;7.2685592634852405;62.0;181.9;138.4;219.3;75.28;0.0098
A9416636518498240218;133000.0;1528.73563218391;87;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;3;1994;4;5;6;0;0;1;4.037430756890328;0.8634806044586743;2.0110439856827376;8.735259397840522;99.2;422.9;126.8;381.9;197.46;0.0121
A9416784776201650135;1769000.0;7758.77192982456;228;4;4;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;;2;1973;8;34;4;1;0;0;4.742340153996859;0.37767215286832095;0.7530233169415256;12.634978493197226;192.2;236.8;428.0;240.5;54.66;0.0057
A9416800223400811572;206000.0;2543.20987654321;81;2;2;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;0;0;0;;1;1967;2;5;9;0;0;1;5.202372533570738;0.4244993242766037;4.4516817997941525;7.967674049420418;42.3;547.6;74.5;471.1;119.49;0.0101
A941681851689211422;164000.0;2733.33333333333;60;2;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;;4;1950;5;22;7;0;1;0;5.35272308710081;0.533264210475042;1.7328338430235612;10.020429680351663;145.6;808.5;191.5;188.5;35.54;0.0071
A941685795044141035;953000.0;3035.03184713376;314;5;4;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1964;3;1964;8;11;3;0;0;1;1.395438334137557;0.2119568528128555;0.3226844914760047;14.839434083714979;379.1;142.5;436.0;817.2;202.98;0.0056
A9417098245869327561;351000.0;2580.88235294118;136;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1965;9;21;6;0;0;1;4.258753369324919;0.3552312758249704;1.3604622090841294;11.996473737366973;105.6;404.6;212.1;452.8;42.54;0.0065
A9417705120163611814;232000.0;2761.90476190476;84;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;3;1925;5;19;6;0;0;1;4.505373822109099;0.3240116687746992;0.9923881216507896;10.819559510247089;155.4;710.6;250.4;393.3;86.97;0.0088
A9417756479190673456;1269000.0;4345.8904109589;292;4;2;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;;2;1950;6;18;4;0;0;1;3.113782189327049;0.0739103885537656;1.648857560587498;13.073037137847258;132.4;290.0;167.2;217.5;94.17;0.0062
A9417790899960605726;81000.0;1723.40425531915;47;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;1960;5;40;7;0;0;1;6.820593510779001;0.19020070656829746;5.388068696497379;10.489537411212407;46.0;254.4;255.1;241.6;102.24;0.0088
A9418062962077606450;113000.0;1412.5;80;2;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;4;1961;5;16;7;0;1;0;3.3861025372513827;0.3045065864594406;2.2765155599512172;8.510650684981607;267.6;706.8;174.2;560.6;172.14;0.0098
A9418308675208533558;789000.0;4641.17647058824;170;3;2;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;;5;1957;9;19;4;0;0;1;2.861076126207952;0.4514855009110324;1.7953015564195616;11.743407594323175;298.4;435.9;218.2;609.4;82.9;0.0055
A9418579146134570090;439000.0;4102.80373831776;107;3;2;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;2000;3;2000;6;35;3;0;0;1;10.778510169300388;0.7957141593902871;8.032397631283617;11.356775109486607;66.3;1208.2;210.9;1064.7;75.71;0.0054
A9418658939033312144;1586000.0;3758.29383886256;422;6;5;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;5;1999;8;19;4;0;1;0;3.120280218530684;0.2203847561572219;0.975872818900034;12.97672030170164;164.5;313.6;317.3;237.2;74.85;0.0062
A9418895444041374383;1883000.0;6974.07407407407;270;4;5;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;;4;1993;7;16;3;0;0;1;1.2208382326838418;0.38037681179203764;0.26039774166200685;11.49387944506962;591.5;165.6;449.0;828.7;249.48;0.0056
A9418983676703556119;344000.0;5733.33333333333;60;2;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1948;1;1948;4;13;6;0;0;1;3.77956504578621;0.2562273287498956;1.4870086852821351;11.587097157856247;145.0;989.2;398.9;135.9;60.96;0.0064
A9419109012853325047;402000.0;4902.43902439024;82;3;1;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1970;4;1970;6;37;5;0;0;1;4.242024483873288;0.43565584943507635;1.8434119750869573;11.587097157856247;50.5;787.9;263.9;53.0;60.96;0.0064
A9419286339821491502;212000.0;2304.34782608696;92;4;1;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1957;1;1957;4;5;6;0;0;1;2.3617046732792275;0.43281413247543754;3.131214319350796;9.044642752029505;149.7;334.1;592.0;122.9;84.62;0.0094
A9419333968123474009;77000.0;1711.11111111111;45;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1931;5;1;7;0;0;1;7.760815868209187;0.9098355642444037;4.964481712462303;7.372348832798898;89.0;537.2;442.1;631.6;110.95;0.0103
A941933540754981653;157000.0;1962.5;80;3;1;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;1;1963;4;15;7;0;0;1;4.4570145022612015;0.17756254845929303;3.1063972667051334;7.982880733469616;110.4;588.1;227.2;199.3;126.85;0.0101
A9420101558125663053;174000.0;4350.0;40;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1900;5;1900;5;19;4;0;1;0;0.5627348937548181;0.2188385067040792;0.9719518006257585;13.296247223034015;80.2;615.8;113.5;365.6;247.55;0.0079
A9420274536969880900;137000.0;1826.66666666667;75;2;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1950;3;1950;5;10;7;0;0;1;4.376702509039175;0.3132607306026849;3.128017664776737;7.920038604783481;147.0;652.9;298.4;256.7;89.13;0.0103
A9421069096292351832;88000.0;1113.92405063291;79;3;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;;4;1969;2;2;6;0;0;1;7.948428275516763;0.5304566143967859;5.2988566639056724;7.372348832798898;163.1;237.9;239.3;372.1;110.95;0.0103
A942126650600723362;93000.0;2021.73913043478;46;2;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1930;1;1930;3;5;7;0;0;1;2.4607848932639427;0.42836739283988734;1.4457472952766308;8.577153583049746;166.7;323.4;212.0;361.1;96.63;0.0098
A9421382716838407159;917000.0;4751.29533678757;193;5;3;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;1960;1;1960;11;23;5;0;1;0;4.516613369099191;0.31540274920537126;0.9153799362980323;12.634978493197226;110.5;167.8;556.0;176.8;54.66;0.0057
A9421579450150110534;184000.0;3228.0701754386;57;2;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1967;2;1967;3;13;6;0;0;1;3.249175680638874;0.166417952010047;2.539142462972383;8.510650684981607;262.3;833.1;234.8;330.1;172.14;0.0098
A942175283233741171;271000.0;2945.65217391304;92;3;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1963;10;1963;12;45;5;0;1;0;4.253237412264315;0.1866510041009686;2.5313222842422354;10.227858626870113;389.1;461.8;153.9;299.4;53.6;0.0078
A9421890084007977005;1858000.0;5898.4126984127;315;4;5;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;1955;2;1955;7;18;4;0;0;1;1.9977567681737423;0.27204529015325957;0.4002890633645057;14.839434083714979;286.4;406.8;848.4;241.1;202.98;0.0056
A9422253581551656606;1279000.0;4919.23076923077;260;10;11;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;;2;1980;6;42;3;0;0;1;0.4391894587416583;0.15890065325133318;0.6028406598507678;12.702402548219725;210.2;675.9;466.9;314.4;449.72;0.0078
A9422821980576444462;281000.0;5978.72340425532;47;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;;3;1920;5;18;6;0;0;1;3.2660097035012194;0.11856299826436512;1.2077588419126652;11.95832775394372;126.1;424.1;251.1;172.6;79.93;0.0062
A9423080615268687856;566000.0;3773.33333333333;150;3;2;0;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;0;0;1980;8;1980;14;96;4;0;0;1;3.5261203447423153;0.2988002838354327;2.5699260494820475;10.33175483045173;251.6;255.2;213.5;710.7;43.63;0.0057
A9423348883726200976;294000.0;5345.45454545455;55;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;0;1959;6;22;4;0;0;1;1.8413175381939801;0.1704850599278977;1.1264439527798993;13.352336944616736;157.1;148.5;687.8;139.7;104.72;0.0063
A9423492110688551062;292000.0;3318.18181818182;88;3;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1950;2;1950;6;20;5;0;1;0;1.570574649123364;0.3015408625968213;0.8191801868847963;11.808804071595276;47.9;387.8;387.2;148.0;70.98;0.0067
A9423650821394751074;182000.0;2563.38028169014;71;2;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;;2;1969;4;2;7;0;0;1;4.312262664751444;0.1968992747371212;3.9965382438205204;7.967674049420418;168.8;373.2;116.4;451.4;119.49;0.0101
A9423942576356889094;128000.0;2560.0;50;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;4;1968;5;20;6;0;0;1;6.255424880031069;0.3100325409908422;6.536182238190487;8.700235083236278;345.4;726.8;478.8;542.9;114.26;0.0088
A9424037358246027867;1685000.0;6017.85714285714;280;4;5;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1981;10;1981;7;18;3;0;0;1;1.641793013432889;0.21953489108587565;2.106741984397047;12.888078307099386;105.0;486.2;410.1;191.0;121.76;0.0062
A9424227604181386734;304000.0;2471.54471544715;123;3;2;1;1;0;1;1;1;0;0;0;0;1;0;1;0;1;0;0;0;;3;2008;6;32;3;1;0;0;9.13124719116413;0.7587408013452113;6.994429142679644;10.260924963253421;183.4;630.6;489.9;484.7;56.05;0.0078
A9424566709068263526;358000.0;2386.66666666667;150;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;0;0;2002;6;2002;6;154;4;0;0;1;7.21581308027951;0.4139948057389981;6.14109881598735;8.720534771352648;64.5;656.8;226.4;119.5;65.76;0.0088
A9424697739758674376;198000.0;2084.21052631579;95;3;2;0;1;0;0;0;7001;0;0;1;0;1;0;0;0;0;0;0;0;;3;1972;7;29;5;0;0;1;5.99284440583408;0.6832565529043724;5.13116074023127;7.967674049420418;36.9;151.6;157.1;391.0;119.49;0.0101
A9424901401706278085;1588000.0;7121.07623318386;223;4;5;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;;3;1948;8;32;3;0;0;1;3.0053700261668994;0.16778552432431862;0.9980302738844482;12.97672030170164;81.4;168.2;469.0;98.1;74.85;0.0062
A9425167673765935474;239000.0;2811.76470588235;85;3;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1970;1;1970;9;39;6;0;1;0;7.163026070861443;0.06867388781131735;2.811747115443636;10.231988589363322;107.8;649.6;56.9;760.9;30.81;0.007
A9425199069617682768;544000.0;2789.74358974359;195;4;3;1;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;;4;1961;8;21;5;0;0;1;1.9293543622394873;0.24089210693074362;0.02035090027959109;11.508977632299292;176.4;428.9;155.7;264.5;101.41;0.0074
A9425352010627825016;77000.0;1540.0;50;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2003;1;2003;4;18;4;0;0;1;8.708960167424149;0.4679587636802586;6.6389905724526725;8.380194914105621;111.9;373.7;419.3;151.8;120.64;0.0089
A9425494250901321885;770000.0;3548.38709677419;217;4;2;1;1;0;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;1988;1;1988;2;2;7;0;1;0;6.664371937265966;0.9803470907072833;2.058622224279749;11.42448652223742;199.6;588.7;141.6;342.6;33.52;0.0067
A942637199915411017;1317000.0;4390.0;300;5;4;1;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;1971;4;1971;8;40;3;0;1;0;1.270012999935591;0.2078442841506382;0.6471559213482456;13.411748537722705;161.3;216.0;118.8;56.4;294.93;0.0075
