Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripción tipo de apertura
2026-03-22;20;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;21;ARGANZUELA;CHOPERA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;21;BARAJAS;TIMON;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;21;CHAMBERI;TRAFALGAR;092;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;21;MONCLOA - ARAVACA;ARAVACA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;21;TETUAN;ALMENARA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;22;PUENTE DE VALLECAS;SAN DIEGO;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;23;USERA;ZOFIO;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-03-22;16;PUENTE DE VALLECAS;PORTAZGO;092;1;DELITOS CONTRA LOS ANIMALES Y MEDIO AMBIENTE
2026-03-22;19;ARGANZUELA;IMPERIAL;092;1;DELITOS CONTRA LOS ANIMALES Y MEDIO AMBIENTE
2026-03-22;02;CENTRO;JUSTICIA;112;1;ACCIDENTES LABORALES
2026-03-22;12;HORTALEZA;APOSTOL SANTIAGO;112;1;ACCIDENTES LABORALES
2026-03-22;15;HORTALEZA;VALDEFUENTES;112;1;ACCIDENTES LABORALES
2026-03-22;16;CENTRO;PALACIO;112;1;ACCIDENTES LABORALES
2026-03-22;21;USERA;MOSCARDO;112;1;ACCIDENTES LABORALES
2026-03-22;00;ARGANZUELA;LEGAZPI;RADIO;1;ACTUACION DE BOMBEROS
2026-03-22;00;HORTALEZA;CANILLAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;00;MORATALAZ;MARROQUINA;112;1;ACTUACION DE BOMBEROS
2026-03-22;00;TETUAN;BELLAS VISTAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;00;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;01;TETUAN;ALMENARA;112;1;ACTUACION DE BOMBEROS
2026-03-22;04;CENTRO;JUSTICIA;092;1;ACTUACION DE BOMBEROS
2026-03-22;04;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;08;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;08;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;09;CENTRO;CORTES;RADIO;1;ACTUACION DE BOMBEROS
2026-03-22;09;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE BOMBEROS
2026-03-22;09;SAN BLAS - CANILLEJAS;ARCOS;CISEM;1;ACTUACION DE BOMBEROS
2026-03-22;11;FUENCARRAL - EL PARDO;EL PARDO;112;1;ACTUACION DE BOMBEROS
2026-03-22;11;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;12;CENTRO;JUSTICIA;092;1;ACTUACION DE BOMBEROS
2026-03-22;12;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;12;CENTRO;PALACIO;112;1;ACTUACION DE BOMBEROS
2026-03-22;12;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE BOMBEROS
2026-03-22;12;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACTUACION DE BOMBEROS
2026-03-22;13;CHAMBERI;ARAPILES;092;1;ACTUACION DE BOMBEROS
2026-03-22;13;HORTALEZA;PIOVERA;112;1;ACTUACION DE BOMBEROS
2026-03-22;14;CIUDAD LINEAL;COSTILLARES;112;1;ACTUACION DE BOMBEROS
2026-03-22;14;SALAMANCA;LISTA;112;1;ACTUACION DE BOMBEROS
2026-03-22;14;USERA;PRADOLONGO;112;1;ACTUACION DE BOMBEROS
2026-03-22;15;ARGANZUELA;IMPERIAL;112;1;ACTUACION DE BOMBEROS
2026-03-22;15;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE BOMBEROS
2026-03-22;15;CIUDAD LINEAL;LA CONCEPCION;112;1;ACTUACION DE BOMBEROS
2026-03-22;15;PUENTE DE VALLECAS;NUMANCIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;16;CHAMBERI;ALMAGRO;112;1;ACTUACION DE BOMBEROS
2026-03-22;16;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE BOMBEROS
2026-03-22;17;CENTRO;PALACIO;112;1;ACTUACION DE BOMBEROS
2026-03-22;17;FUENCARRAL - EL PARDO;EL PARDO;112;1;ACTUACION DE BOMBEROS
2026-03-22;17;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;092;1;ACTUACION DE BOMBEROS
2026-03-22;18;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE BOMBEROS
2026-03-22;19;SALAMANCA;CASTELLANA;092;1;ACTUACION DE BOMBEROS
2026-03-22;20;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;20;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE BOMBEROS
2026-03-22;21;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE BOMBEROS
2026-03-22;21;CHAMBERI;TRAFALGAR;112;2;ACTUACION DE BOMBEROS
2026-03-22;21;PUENTE DE VALLECAS;NUMANCIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;21;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE BOMBEROS
2026-03-22;22;CHAMBERI;TRAFALGAR;112;2;ACTUACION DE BOMBEROS
2026-03-22;22;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE BOMBEROS
2026-03-22;22;PUENTE DE VALLECAS;NUMANCIA;112;1;ACTUACION DE BOMBEROS
2026-03-22;22;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE BOMBEROS
2026-03-22;23;CENTRO;SOL;112;1;ACTUACION DE BOMBEROS
2026-03-22;23;CHAMBERI;VALLEHERMOSO;112;1;ACTUACION DE BOMBEROS
2026-03-22;23;RETIRO;PACIFICO;112;1;ACTUACION DE BOMBEROS
2026-03-22;23;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE BOMBEROS
2026-03-22;00;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;CENTRO;SOL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;CHAMARTIN;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;CHAMBERI;RIOS ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;FUENCARRAL - EL PARDO;PILAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;MONCLOA - ARAVACA;VALDEZARZA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;TETUAN;ALMENARA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;00;TETUAN;BERRUGUETE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;CHAMBERI;ALMAGRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;01;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;ARGANZUELA;IMPERIAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;BARAJAS;TIMON;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CENTRO;EMBAJADORES;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CENTRO;SOL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CHAMARTIN;EL VISO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CHAMARTIN;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;PUENTE DE VALLECAS;PORTAZGO;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;SALAMANCA;CASTELLANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;02;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;BARAJAS;ALAMEDA DE OSUNA;092;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CARABANCHEL;OPAÑEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CENTRO;UNIVERSIDAD;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CHAMARTIN;CASTILLA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CHAMBERI;ALMAGRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CIUDAD LINEAL;ATALAYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;MONCLOA - ARAVACA;ARGÜELLES;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;MONCLOA - ARAVACA;EL PLANTIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;PUENTE DE VALLECAS;PORTAZGO;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;RETIRO;LOS JERONIMOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;SALAMANCA;FUENTE DEL BERRO;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;03;VILLA DE VALLECAS;SANTA EUGENIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CARABANCHEL;ABRANTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CHAMARTIN;EL VISO;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;HORTALEZA;VALDEFUENTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;TETUAN;BERRUGUETE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;TETUAN;CUATRO CAMINOS;112;3;ACTUACION DE SAMUR / SUMMA
2026-03-22;04;VILLA DE VALLECAS;SANTA EUGENIA;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;CENTRO;CORTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;CHAMARTIN;HISPANOAMERICA;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;FUENCARRAL - EL PARDO;EL GOLOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;TETUAN;CASTILLEJOS;092;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;05;TETUAN;CASTILLEJOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;CHAMBERI;TRAFALGAR;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;MONCLOA - ARAVACA;ARAVACA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;06;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;07;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;07;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;07;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;07;TETUAN;ALMENARA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;07;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;CARABANCHEL;COMILLAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;CENTRO;JUSTICIA;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;CIUDAD LINEAL;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;LATINA;ALUCHE;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;08;TETUAN;BELLAS VISTAS;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;09;TETUAN;BELLAS VISTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;09;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;CHAMBERI;VALLEHERMOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;LATINA;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;10;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;ARGANZUELA;ACACIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;ARGANZUELA;IMPERIAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CARABANCHEL;OPAÑEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CENTRO;CORTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CENTRO;JUSTICIA;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CENTRO;SOL;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CENTRO;SOL;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;CHAMBERI;VALLEHERMOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;FUENCARRAL - EL PARDO;EL PARDO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;MONCLOA - ARAVACA;CASA DE CAMPO;112;3;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;SALAMANCA;CASTELLANA;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;USERA;SAN FERMIN;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;11;VILLAVERDE;SAN CRISTOBAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;ARGANZUELA;IMPERIAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;FUENCARRAL - EL PARDO;EL PARDO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;HORTALEZA;VALDEFUENTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;LATINA;PUERTA DEL ANGEL;EXTERNO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;MONCLOA - ARAVACA;VALDEZARZA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;SALAMANCA;RECOLETOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;SAN BLAS - CANILLEJAS;EL SALVADOR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;12;TETUAN;ALMENARA;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;CIUDAD LINEAL;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;SALAMANCA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;SAN BLAS - CANILLEJAS;EL SALVADOR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;13;VICALVARO;VALDEBERNARDO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;CENTRO;EMBAJADORES;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;LATINA;AGUILAS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;LATINA;CAMPAMENTO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;RETIRO;LOS JERONIMOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;RETIRO;PACIFICO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;14;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;CARABANCHEL;PUERTA BONITA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;CENTRO;CORTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;CENTRO;SOL;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;FUENCARRAL - EL PARDO;VALVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;PUENTE DE VALLECAS;NUMANCIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;RETIRO;LOS JERONIMOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;SALAMANCA;FUENTE DEL BERRO;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;15;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;ARGANZUELA;ATOCHA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;ARGANZUELA;CHOPERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;CIUDAD LINEAL;LA CONCEPCION;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;FUENCARRAL - EL PARDO;PILAR;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;TETUAN;BERRUGUETE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;16;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;ARGANZUELA;PALOS DE LA FRONTERA;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;CENTRO;SOL;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;LATINA;LUCERO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;SAN BLAS - CANILLEJAS;AMPOSTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;17;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CARABANCHEL;BUENAVISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CENTRO;UNIVERSIDAD;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CHAMBERI;RIOS ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;FUENCARRAL - EL PARDO;LA PAZ;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;SALAMANCA;LISTA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;SAN BLAS - CANILLEJAS;ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;SAN BLAS - CANILLEJAS;SIMANCAS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;18;TETUAN;BERRUGUETE;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;CARABANCHEL;PUERTA BONITA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;CHAMARTIN;EL VISO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;MONCLOA - ARAVACA;ARAVACA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;MORATALAZ;HORCAJO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;MORATALAZ;MARROQUINA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;19;SAN BLAS - CANILLEJAS;ARCOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;ARGANZUELA;DELICIAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;MONCLOA - ARAVACA;ARAVACA;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;MONCLOA - ARAVACA;CASA DE CAMPO;112;3;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;RETIRO;LOS JERONIMOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-03-22;20;TETUAN;BELLAS VISTAS;112;1;ACTUACION DE SAMUR / SUMMA
